id,title,img,museum,Название,Место создания,lon,lat,Датировка,Номер ГИМ,Отдел/коллекция,Размер,"Материал, техника",Инвентарный номер,Номер ГК,Ключевые слова,"Автор, мастер/Изготовитель",Выставки,Персоналии,Комплект,Предметный классификатор,Формат,"Лист, страницы",Шифр ОПИ,Историческое событие,Язык
,,,,Старопечатная книга. Октоих,Львов,49.84879204944154,24.03361100840881,01.01.1630,ГИМ 80497/499,,,,,,,,,,,,,,,,
,,,,Старопечатная книга. Лазаря Барановича Меч духовный,Киев,50.451313,30.514711,01.01.1666,ГИМ 80497/500,,,,,,,,,,,,,,,,
,,,,Старопечатная книга. Октоих,Львов,49.84879204944154,24.03361100840881,01.01.1630,ГИМ 80497/504,,,,,,,,,,,,,,,,
173291,"Чертк. печ. 217. Беседы на Деяния Апостолов. Иоанн Златоуст, Захарий Копыстенский, Елисей Плетенецкий, тип. лавры. 24.VIII.1624 г. (7132)",https://catalog.shm.ru/api/spf/OXRrxH-lU-E7JZwCzzNuTQlQ_tEadQRyNKhoVvWkJkLj--RKvvWIihgfKhArzdDl.jpg?w=1000&h=1000,shm,Беседы на Деяния Апостолов,Киев,50.451313,30.514711,24.VIII.1624 г. (7132),ГИМ 80497/510,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Чертк. печ. 217,22517281,Киев,"Иоанн Златоуст, Захарий Копыстенский, Елисей Плетенецкий, тип. лавры",,,,Старопечатная книга,1°,,,,русский
158787,Чертк. печ. 231. Слово о соединении церковью. Ольшавский М. 1769 г.,https://catalog.shm.ru/api/spf/OXRrxH-lU-E7JZwCzzNuTYoMmZgIxeMGdS-bKlOCHyL1-FvgdGh3rFGNaU-to3hm.jpg?w=1000&h=1000,shm,Слово о соединении церковью,Почаев,,,1769 г.,ГИМ 80497/525,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Чертк. печ. 231,22516392,,Ольшавский М.,,,,Старопечатная книга,4°,,,,русский
156953,Чертк. печ. 244. Пастырская увещательная грамота к духовенству Киевской епархии. 1802 г.,https://catalog.shm.ru/api/spf/OXRrxH-lU-E7JZwCzzNuTfp_hEVQySQWQJlgf_tJNtfnIEYg4HVUhlQKyt9CMRuX.jpg?w=1000&h=1000,shm,Пастырская увещательная грамота к духовенству Киевской епархии,Киев,50.451313,30.514711,1802 г.,ГИМ 80497/538,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Чертк. печ. 244,22516241,Киев,,,,,Старопечатная книга,4°,,,,
158128,Чертк. печ. 252. Толкование воскресных Евангелий. Никифор. 1825 г.,https://catalog.shm.ru/api/spf/OXRrxH-lU-E7JZwCzzNuTb5sRvLYO32ivpcPeJ8nbDJe3JaodwiWQ0y8mf7PBkdG.jpg?w=1000&h=1000,shm,Толкование воскресных Евангелий,Киев,50.451313,30.514711,1825 г.,ГИМ 80497/546,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Чертк. печ. 252,22516432,Киев,"Никифор, архиепископ Астраханский",,,,Старопечатная книга,4°,,,,
158150,Чертк. печ. 254. Евангелие. 1784 г.,https://catalog.shm.ru/api/spf/OXRrxH-lU-E7JZwCzzNuTSnjo2mPt9J3DFKpCi4oPLfg-4lFBSjdNcADLYMT7Nls.jpg?w=1000&h=1000,shm,Евангелие,Киев,50.451313,30.514711,1784 г.,ГИМ 80497/548,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Чертк. печ. 254,22516410,Киев,,,,,Старопечатная книга,8°,,,,
,,,,Старопечатная книга. Служебник (Лейтургарион),Львов,49.84879204944154,24.03361100840881,01.01.1691,ГИМ 80497/562,,,,,,,,,,,,,,,,
,,,,Старопечатная книга. Лейтургиарион (Служебник),Львов,49.84879204944154,24.03361100840881,01.01.1691,ГИМ 80497/565,,,,,,,,,,,,,,,,
159685,Чертк. печ. 272. Алфавит в виршах. Иоанн Максимович [1705] г.,https://catalog.shm.ru/api/spf/OXRrxH-lU-E7JZwCzzNuTWz6uvmVH7Y75fOXJZ2KA1n9jqIXV4oMXderk5GbU5dx.jpg?w=1000&h=1000,shm,Алфавит в виршах,Чернигов,,,[1705] г.,ГИМ 80497/566,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Чертк. печ. 272,22517977,,Иоанн Максимович,,,,Старопечатная книга,1°,,,,
159727,"Чертк. печ. 276. Толкование на Апокалипсис. Андрей Кесарийский, Тарасий Земка, тип. лавры. 1625 г. (7133)",https://catalog.shm.ru/api/spf/OXRrxH-lU-E7JZwCzzNuTbQpE-GdfkzjlBZglSr8uwUd8-cltBAP0AkhyEwymjGI.jpg?w=1000&h=1000,shm,Толкование на Апокалипсис,Киев,50.451313,30.514711,1625 г. (7133),ГИМ 80497/571,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Чертк. печ. 276,22518004,апокалипсис,"Андрей Кесарийский, архиепископ Кесарии Каппадокийской, Тарасий Земка, тип. лавры",,,,Старопечатная книга,1°,,,,
157551,Чертк. печ. 288. Псалтырь. 1738 г.,https://catalog.shm.ru/api/spf/OXRrxH-lU-E7JZwCzzNuTY94DrapszdfA9zCl78YOX_mCQFLfX3Gz7AJ78xYijmw.jpg?w=1000&h=1000,shm,Псалтырь,Киев,50.451313,30.514711,1738 г.,ГИМ 80497/583,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Чертк. печ. 288,22516272,Киев,,,,,Старопечатная книга,8°,,,,
157562,Чертк. печ. 289. Канонник. 1763 г.,https://catalog.shm.ru/api/spf/OXRrxH-lU-E7JZwCzzNuTSTWRHWLE1ftX4rGwkeJLvrijH1qhoPrH9R10qzJJhhr.jpg?w=1000&h=1000,shm,Канонник,Киев,50.451313,30.514711,1763 г.,ГИМ 80497/584,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Чертк. печ. 289,22516129,Киев,,,,,Старопечатная книга,8°,,,,
157573,"Чертк. печ. 290. Истолкованный "" Отче наш"" Иоанн Максимович [1709]",https://catalog.shm.ru/api/spf/OXRrxH-lU-E7JZwCzzNuTTcO6toacHshHillFpjbaeloSK6-SQzXY68prvvzcpHo.jpg?w=1000&h=1000,shm,"Истолкованный "" Отче наш""",[Чернигов],,,[1709],ГИМ 80497/585,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Чертк. печ. 290,22516261,,Иоанн Максимович,,,,Старопечатная книга,8°,,,,
157584,Чертк. печ. 291. Псалтырь. 1747 г.,https://catalog.shm.ru/api/spf/OXRrxH-lU-E7JZwCzzNuTf39yhJ2o3_EagZcIXZ4ixN2TMbodFZ6wnTDQKVwPf80.jpg?w=1000&h=1000,shm,Псалтырь,Киев,50.451313,30.514711,1747 г.,ГИМ 80497/586,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Чертк. печ. 291,22516412,Киев,,,,,Старопечатная книга,8°,,,,
157595,Чертк. печ. 292. Канонник. 1752 г.,https://catalog.shm.ru/api/spf/OXRrxH-lU-E7JZwCzzNuTTeK2DK_i99ateRbnG-HnEoN_yV2npJl8wWQtLn95Kpa.jpg?w=1000&h=1000,shm,Канонник,Киев,50.451313,30.514711,1752 г.,ГИМ 80497/587,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Чертк. печ. 292,22516253,Киев,,,,,Старопечатная книга,8°,,,,
157640,Чертк. печ. 296. Псалтырь и Новый Завет. 1737 г.,https://catalog.shm.ru/api/spf/OXRrxH-lU-E7JZwCzzNuTUGthIZZVGsuVMc15rEM8i3cIlf9Pt9TUJPKMDeHULl7.jpg?w=1000&h=1000,shm,Псалтырь и Новый Завет,Киев,50.451313,30.514711,1737 г.,ГИМ 80497/591,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Чертк. печ. 296,22516289,Киев,,,,,Старопечатная книга,8°,,,,
159804,Чертк. печ. 300. Катехизис сокращенный. 1806 г.,https://catalog.shm.ru/api/spf/OXRrxH-lU-E7JZwCzzNuTWkv0jP8bTMWj933QiT1xQwaFT8bVaeAzh60VBTkdhU-.jpg?w=1000&h=1000,shm,Катехизис сокращенный,Киев,50.451313,30.514711,1806 г.,ГИМ 80497/595,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Чертк. печ. 300,22517943,Киев,,,,,Старопечатная книга,8°,,,,
159882,Чертк. печ. 307. Псалтырь. 1712 г.,https://catalog.shm.ru/api/spf/OXRrxH-lU-E7JZwCzzNuTarzjGN0nObSi_XWhxAMVUIceP5_gcf2xY8fJNh-P4VH.jpg?w=1000&h=1000,shm,Псалтырь,Чернигов,,,1712 г.,ГИМ 80497/602,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Чертк. печ. 307,22517937,,,,,,Старопечатная книга,16°,,,,
159893,Чертк. печ. 308. Молитвослов. 1714 г.,https://catalog.shm.ru/api/spf/OXRrxH-lU-E7JZwCzzNuTaISRq2VqyTskxc22tMKkCjzsolDhCUdAwRoK_P_8rau.jpg?w=1000&h=1000,shm,Молитвослов,Чернигов,,,1714 г.,ГИМ 80497/603,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Чертк. печ. 308,22517983,молитвослов,,,,,Старопечатная книга,16°,,,,
159926,Чертк. печ. 311. Цветник малый. XIX- нач. XX вв.,https://catalog.shm.ru/api/spf/OXRrxH-lU-E7JZwCzzNuTZqyMKL_Z5IKKQCclL2ygPiHehEUxQKbaBbsH0-a9AjE.jpg?w=1000&h=1000,shm,Цветник малый,Почаев,,,XIX- нач. XX вв.,ГИМ 80497/606,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Чертк. печ. 311,22518093,цветник,,,,,Старопечатная книга,8°,,,,
157717,Чертк. печ. 320. Новый завет. 1753 г.,https://catalog.shm.ru/api/spf/OXRrxH-lU-E7JZwCzzNuTTxk1HjpCVpCH4h67vh55KcABb5Zgqh3JECnXeuym-9k.jpg?w=1000&h=1000,shm,Новый завет,Киев,50.451313,30.514711,1753 г.,ГИМ 80497/615,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Чертк. печ. 320,22516545,Киев,,,,,Старопечатная книга,4°,,,,
157730,Чертк. печ. 321. Огородок Пресвятой Богородицы. Антоний Радивиловский [1676] г.,https://catalog.shm.ru/api/spf/OXRrxH-lU-E7JZwCzzNuTQbGs6nTIKXM_OKAG5uOD8engz1YC79dQ9jWmQ81lyg6.jpg?w=1000&h=1000,shm,Огородок Пресвятой Богородицы,Киев,50.451313,30.514711,[1676] г.,ГИМ 80497/616,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Чертк. печ. 321,22516549,Киев,Антоний Радивиловский,,,,Старопечатная книга,1°,,,,
157741,Чертк. печ. 322. Трубы словес. Лазарь Баранович. 1674 г.,https://catalog.shm.ru/api/spf/OXRrxH-lU-E7JZwCzzNuTQf8tjNoQrjmfcdpeouRfCpRsvxlmLLzSIMduBttk_qr.jpg?w=1000&h=1000,shm,Трубы словес,Киев,50.451313,30.514711,1674 г.,ГИМ 80497/617,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Чертк. печ. 322,22516265,Киев,Лазарь Баранович,,,,Старопечатная книга,1°,,,,
157763,Чертк. печ. 324. Патерик Печерский [XVII-XVIII] в.,https://catalog.shm.ru/api/spf/OXRrxH-lU-E7JZwCzzNuTbSrgOjG0A2yUJWAWPZzL-xkvEZWRFHJvs7-Xz6VpxNf.jpg?w=1000&h=1000,shm,Патерик Печерский,Киев ?,,,[XVII-XVIII] в.,ГИМ 80497/619,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Чертк. печ. 324,22516133,Киев,,,,,Старопечатная книга,1°,,,,
5748693,"Чертк. печ. 330/1. Минеи Четьи, 12 месяцев. 1764",https://catalog.shm.ru/api/spf/OXRrxH-lU-E7JZwCzzNuTXZTvPqiVR5A0v6La3sjpPYXw1tlq7R_YZddoe4adG2i.jpg?w=1000&h=1000,shm,"Минеи Четьи, 12 месяцев",Киев,50.451313,30.514711,1764,ГИМ 80497/625,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Чертк. печ. 330/1,22517269,Киев,,,,Минеи Четьи,Старопечатная книга,1°,,,,
5748694,"Чертк. печ. 330/2. Минеи Четьи, 12 месяцев. 1764",https://catalog.shm.ru/api/spf/OXRrxH-lU-E7JZwCzzNuTTAJ5V9jt2ir4CHdI4A8bgH6cMHyaATtt_g3rnXf7WAp.jpg?w=1000&h=1000,shm,"Минеи Четьи, 12 месяцев",Киев,50.451313,30.514711,1764,ГИМ 80497/626,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Чертк. печ. 330/2,22517271,Киев,,,,Минеи Четьи,Старопечатная книга,1°,,,,
5748695,"Чертк. печ. 330/3. Минеи Четьи, 12 месяцев. 1764",https://catalog.shm.ru/api/spf/OXRrxH-lU-E7JZwCzzNuTdKKDZb8j1Y4O0nYhEYZRQEF0w5SHUiUHdK1FT5nS-ED.jpg?w=1000&h=1000,shm,"Минеи Четьи, 12 месяцев",Киев,50.451313,30.514711,1764,ГИМ 80497/627,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Чертк. печ. 330/3,22517223,Киев,,,,Минеи Четьи,Старопечатная книга,1°,,,,
5748696,"Чертк. печ. 330/4. Минеи Четьи, 12 месяцев. 1764",https://catalog.shm.ru/api/spf/OXRrxH-lU-E7JZwCzzNuTQpjKJfB2JTFmT_tcsbFZlHx0amCf-lGp2hqSl4pXZtz.jpg?w=1000&h=1000,shm,"Минеи Четьи, 12 месяцев",Киев,50.451313,30.514711,1764,ГИМ 80497/628,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Чертк. печ. 330/4,22517230,Киев,,,,Минеи Четьи,Старопечатная книга,1°,,,,
5748697,"Чертк. печ. 330/5. Минеи Четьи, 12 месяцев. 1764",https://catalog.shm.ru/api/spf/OXRrxH-lU-E7JZwCzzNuTVEYK7XywKZdASV33oaW26FJsJQFZenjgJGBkfKX9gBH.jpg?w=1000&h=1000,shm,"Минеи Четьи, 12 месяцев",Киев,50.451313,30.514711,1764,ГИМ 80497/629,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Чертк. печ. 330/5,22517213,Киев,,,,Минеи Четьи,Старопечатная книга,1°,,,,
5748698,"Чертк. печ. 330/6. Минеи Четьи, 12 месяцев. 1764",https://catalog.shm.ru/api/spf/OXRrxH-lU-E7JZwCzzNuTZCQmH8_YZgSRG53kx7vdu5ffCfe11KsWhiE6QcX8tAj.jpg?w=1000&h=1000,shm,"Минеи Четьи, 12 месяцев",Киев,50.451313,30.514711,1764,ГИМ 80497/630,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Чертк. печ. 330/6,22517438,Киев,,,,Минеи Четьи,Старопечатная книга,1°,,,,
159994,"Чертк. печ. 334. Беседы на 14 посланий ап. Павла. Иоанн Златоуст, тип. лавры. 2 апреля 1623 г. (26 марта 7129 - 2 апреля 7131)",https://catalog.shm.ru/api/spf/OXRrxH-lU-E7JZwCzzNuTbhFqsilGf0r3RfqflInz24eggotd9NjZD3xoGWBsOhp.jpg?w=1000&h=1000,shm,Беседы на 14 посланий ап. Павла,Киев,50.451313,30.514711,2 апреля 1623 г. (26 марта 7129 - 2 апреля 7131),ГИМ 80497/637,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Чертк. печ. 334,22517999,Киев,"Иоанн Златоуст, тип. лавры",,,,Старопечатная книга,1°,,,,
160027,Чертк. печ. 337. Патерик Печерский. 1806 г.,https://catalog.shm.ru/api/spf/OXRrxH-lU-E7JZwCzzNuTf03b7fdKsd1yo6J9Kc6TKHpQGrFQ2qb_urjPi0JRF2T.jpg?w=1000&h=1000,shm,Патерик Печерский,Киев,50.451313,30.514711,1806 г.,ГИМ 80497/640,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Чертк. печ. 337,22517984,Киев,,,,,Старопечатная книга,1°,,,,
160138,Чертк. печ. 347. Патерик Печерский. 1702 г.,https://catalog.shm.ru/api/spf/OXRrxH-lU-E7JZwCzzNuTQ78XaFgUJGjDXa4E9Uzq6-DPlzK9f1AHFU3v9wE3UmO.jpg?w=1000&h=1000,shm,Патерик Печерский,Киев,50.451313,30.514711,1702 г.,ГИМ 80497/653,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Чертк. печ. 347,22517993,Киев,,,,,Старопечатная книга,1°,,,,
157863,Чертк. печ. 350. Канонник [XIX] в.,https://catalog.shm.ru/api/spf/OXRrxH-lU-E7JZwCzzNuTUPv_qmEGi7I94UViqRRQr1v9P3v2-oY9D8ydHFmyz3J.jpg?w=1000&h=1000,shm,Канонник,Почаев,,,XIX,ГИМ 80497/656,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Чертк. печ. 350,22516138,,,,,,Старопечатная книга,1°,,,,
157973,Чертк. печ. 360. Анфологион. 1783 г.,https://catalog.shm.ru/api/spf/OXRrxH-lU-E7JZwCzzNuTSCZxS0o0NT5l6NnchSVYycMEtjJ9Jo2y321yo3wKOeB.jpg?w=1000&h=1000,shm,Анфологион,Чернигов,,,1783 г.,ГИМ 80497/666,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Чертк. печ. 360,22516269,,,,,,Старопечатная книга,1°,,,,
158017,Чертк. печ. 364. Требник (Евхологион). 1750 г.,https://catalog.shm.ru/api/spf/JM2TGc2UUAT97uG46NzmcYadUXpim1-oh4JulGC_rabLy96OVXjhofVXstp_3QgY.jpg?w=1000&h=1000,shm,Требник (Евхологион),Киев,50.451313,30.514711,1750 г.,ГИМ 80497/670,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Чертк. печ. 364,27126476,Киев,,,,,Старопечатная книга,4°,,,,
160149,Чертк. печ. 365. Чин погребения [XIX],https://catalog.shm.ru/api/spf/JM2TGc2UUAT97uG46NzmccPxLSFSYBl1tOIq7ewUcRSI5N1LCl18fqncMHn_RRXX.jpg?w=1000&h=1000,shm,Чин погребения,Почаев,,,XIX,ГИМ 80497/671,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Чертк. печ. 365,27126701,,,,,,Старопечатная книга,4°,,,,
160194,Чертк. печ. 369. Служба и житие Николая Чудотворца с чудесами. 1793 г.,https://catalog.shm.ru/api/spf/JM2TGc2UUAT97uG46NzmcfPh6oMimHWcoZSVTeExZTVF7XA1A8pz58RdXThqVD-P.jpg?w=1000&h=1000,shm,Служба и житие Николая Чудотворца с чудесами,Киев,50.451313,30.514711,1793 г.,ГИМ 80497/675,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Чертк. печ. 369,27126751,житие,,,,,Старопечатная книга,4°,,,,
,,,,"Старопечатная книга. Наставление (""о любомудрии и пр. "")",Львов,49.84879204944154,24.03361100840881,1790,ГИМ 80497/680,,,,,,,,,,,,,,,,
,,,,Старопечатная книга. Служба с акафистом Митрофану Воронежскому,Киев,50.451313,30.514711,01.01.1864,ГИМ 80497/683,,,,,,,,,,,,,,,,
,,,,Старопечатная книга. Сказание о церкви Печерской,Киев,50.451313,30.514711,01.01.1701,ГИМ 80497/684,,,,,,,,,,,,,,,,
162293,"Чертк. печ. 384. Феатрон, или позор нравоучительный ... . Максимович И. Тип. Троице-Ильинского м-ря. 1708 г.",https://catalog.shm.ru/api/spf/JM2TGc2UUAT97uG46NzmcVobUxY43C5rOZtoplVwyTpX1WroW8M2YlOGRWSly3LW.jpg?w=1000&h=1000,shm,"Феатрон, или позор нравоучительный ... .",Чернигов,,,1708 г.,ГИМ 80497/690,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Чертк. печ. 384,27126688,,Максимович И. Тип. Троице-Ильинского м-ря,,,,Старопечатная книга,4°,,,,
,,,,Старопечатная книга. Поучения,Киев,50.451313,30.514711,01.01.1628,ГИМ 80497/691,,,,,,,,,,,,,,,,
156252,Чертк. печ. 389. Шестоднев служебный [1774] г.,https://catalog.shm.ru/api/spf/JM2TGc2UUAT97uG46NzmcbswfU07JCzVpG1MGiX1KdHPvrFX6u1ZOFR422-i0oWD.jpg?w=1000&h=1000,shm,Шестоднев служебный,Киев ?,,,[1774] г.,ГИМ 80497/695,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Чертк. печ. 389,27126466,Киев,,,,,Старопечатная книга,4°,,,,
156308,Чертк. печ. 394. Венец Христов. Антоний Радивиловский. 1688 г.,https://catalog.shm.ru/api/spf/JM2TGc2UUAT97uG46NzmcZZGYZP6J5_p1-_tSdjJ1OxODpkCMYbFzwehQ2CnfI4x.jpg?w=1000&h=1000,shm,Венец Христов,Киев,50.451313,30.514711,1688 г.,ГИМ 80497/700,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Чертк. печ. 394,27126491,Киев,Антоний Радивиловский,,,,Старопечатная книга,1°,,,,
,,,,Старопечатная книга. Книга житий свв. (Минеи Четьи на сентябрь-ноябрь).,Киев,50.451313,30.514711,01.01.1767,ГИМ 80497/703,,,,,,,,,,,,,,,,
160360,Чертк. печ. 401. Служебник. 1746 г.,https://catalog.shm.ru/api/spf/JM2TGc2UUAT97uG46NzmcTy_SBMKX2HM4irWiam2cyAbGQvOkQoIXE8TJu_0bbDB.jpg?w=1000&h=1000,shm,Служебник,Киев,50.451313,30.514711,1746 г.,ГИМ 80497/707,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Чертк. печ. 401,27126748,Киев,,,,,Старопечатная книга,1°,,,,
,,,,Старопечатная книга. Апостол,Львов,49.84879204944154,24.03361100840881,1574,ГИМ 80497/708,,,,,,,,,,,,,,,,
160394,Чертк. печ. 404. Триодь постная. 1727 г.,https://catalog.shm.ru/api/spf/JM2TGc2UUAT97uG46NzmcdWfQKpLCVT23S_RJDY4AYgfeUZCZY9PWrsibgJ0Bk2b.jpg?w=1000&h=1000,shm,Триодь постная,Киев,50.451313,30.514711,1727 г.,ГИМ 80497/710,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Чертк. печ. 404,27126708,триодь,,,,,Старопечатная книга,1°,,,,
,,,,Старопечатная книга. Лексикон,Киев,50.451313,30.514711,1627,ГИМ 80497/713,,,,,,,,,,,,,,,,
162962,Чертк. печ. 415. Книга о вере. Захарий Копыстенский [тип. лавры] [1619-1620 г.],https://catalog.shm.ru/api/spf/JM2TGc2UUAT97uG46NzmccN6wWMDuHK2pHx8-TPbHo4q1bL2-aXhAyGsfnSLt5d6.jpg?w=1000&h=1000,shm,Книга о вере,[Киев],,,[1619-1620 г.],ГИМ 80497/721,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Чертк. печ. 415,27126130,Киев,Захарий Копыстенский [тип. лавры],,,,Старопечатная книга,4°,,,,
158039,Чертк. печ. 417. Перло многоценное. Кирилл Транквиллион (Ставровецкий). 1646 г.,https://catalog.shm.ru/api/spf/JM2TGc2UUAT97uG46NzmceVtOwxT2Q5r8GWE4QenLCh0ef-_8cRl8m9EArWisDEO.jpg?w=1000&h=1000,shm,Перло многоценное,Чернигов,,,1646 г.,ГИМ 80497/723,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Чертк. печ. 417,27126539,,Кирилл Транквиллион (Ставровецкий),,,,Старопечатная книга,4°,,,,
158050,Чертк. печ. 418. Псалтырь (с последованием служб). 1792 г.,https://catalog.shm.ru/api/spf/JM2TGc2UUAT97uG46NzmcY4jT5pARa0BXvoqtnUWWxI30RZIlpxrv7BdIDF9c9EX.jpg?w=1000&h=1000,shm,Псалтырь (с последованием служб),Почаев,,,1792 г.,ГИМ 80497/724,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Чертк. печ. 418,27126534,,,,,,Старопечатная книга,4°,,,,
158073,"Чертк. печ. 420. Омилиа албо казанье на роковую память...Елиссеа...Плетенецкого архимандрита Печерского Киевского. Захарий Копыстенский, тип. лавры. 29. ХI. 1625 г. (7133!)",https://catalog.shm.ru/api/spf/JM2TGc2UUAT97uG46NzmcaTWcwvRMPUF2vwi36XIkIDAyXaS7IMmlS34oSrzwPSQ.jpg?w=1000&h=1000,shm,Омилиа албо казанье на роковую память...Елиссеа...Плетенецкого архимандрита Печерского Киевского,Киев,50.451313,30.514711,29. ХI. 1625 г. (7133!),ГИМ 80497/726,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Чертк. печ. 420,27126502,Киев,"Захарий Копыстенский, тип. лавры",,,,Старопечатная книга,4°,,,,
158095,Чертк. печ. 422. Слово к народу кафолическому. 1765 г.,https://catalog.shm.ru/api/spf/JM2TGc2UUAT97uG46Nzmcf4qyfcjzl6neb-gp5p5wqc69K59eO0rc5gsQYDBWhbq.jpg?w=1000&h=1000,shm,Слово к народу кафолическому,Почаев,,,1765 г.,ГИМ 80497/728,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Чертк. печ. 422,27126515,,,,,,Старопечатная книга,4°,,,,
,,,,Старопечатная книга. Псалтирь с последованием служб,Львов,49.84879204944154,24.03361100840881,1741,ГИМ 80497/729,,,,,,,,,,,,,,,,
162969,Чертк. печ. 440. Литургия. Иоанн Златоуст. 1765 г.,https://catalog.shm.ru/api/spf/JM2TGc2UUAT97uG46NzmccHMozmLv1sOsuZutRdpmjRfXIn2bNptzu7DOX385-aw.jpg?w=1000&h=1000,shm,Литургия,Почаев,,,1765 г.,ГИМ 80497/746,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Чертк. печ. 440,27125951,,Иоанн Златоуст,,,,Старопечатная книга,1°,,,,
,,,,Старопечатная книга. Философия,Львов,49.84879204944154,24.03361100840881,1745,ГИМ 80497/756,,,,,,,,,,,,,,,,
157119,Чертк. печ. 455. Панегирик Елизавете Петровне. 1744 г.,https://catalog.shm.ru/api/spf/JM2TGc2UUAT97uG46NzmcXzS_bhqHZ2Rgj9rqxGj0KK_3fmGtRFA-yXkBh6L2YfU.jpg?w=1000&h=1000,shm,Панегирик Елизавете Петровне,Киев,50.451313,30.514711,1744 г.,ГИМ 80497/761,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Чертк. печ. 455,27126537,Киев,,,,,Старопечатная книга,1°,,,,
157130,Чертк. печ. 456. Патерик Печерский. 1850 г.,https://catalog.shm.ru/api/spf/JM2TGc2UUAT97uG46NzmcYgKoFDdicD5qlZhavznzgFwCyG-3kg2zCk2NVB6wi4c.jpg?w=1000&h=1000,shm,Патерик Печерский,Киев,50.451313,30.514711,1850 г.,ГИМ 80497/762,Рукописи и старопечатные книги/Старопечатные книги,,"Бумага, типографская краска, типографская печать",Чертк. печ. 456,27126529,Киев,,,,,Старопечатная книга,1°,,,,
